person_age,gender,city,urban_type,family_size,dependents,house_ownership,occupation,person_emp_length,income_seasonal,person_income,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,loan_tenor_months,nepra_income_tier,utility_units_per_month,monthly_bill_pkr,bills_paid_ontime_12mo,bills_late_12mo,payment_streak_months,has_mobile_wallet,wallet_provider,mobile_txn_per_month,has_smartphone,peer_defaults,has_guarantor,cb_person_default_on_file,cb_cred_hist_length_years,is_unbanked,loan_status,data_source
53,female,Faisalabad,urban,2,0,rent,Rickshaw/bike driver,0.5,0,304008,equipment_purchase,94860,25.0,0.312,9,low,210,5664.0,4,8,5,0,None,0,1,3,1,N,2,1,0,synthetic_PK_calibrated
46,female,Gujranwala,urban,5,2,rent,Street food vendor,4.0,1,270708,equipment_purchase,107255,34.1,0.396,3,low,165,4450.0,4,8,1,1,NayaPay,19,1,2,0,Y,0,0,1,synthetic_PK_calibrated
30,male,Rahim Yar Khan,rural_adjacent,6,3,family_home,Daily wage laborer,1.6,0,378468,working_capital,89383,33.0,0.236,18,very_low,91,1273.0,4,8,2,0,None,0,0,4,0,N,1,1,0,synthetic_PK_calibrated
20,male,Karachi,urban,8,2,rent,Rickshaw/bike driver,1.2,0,380160,medical_emergency,119576,21.4,0.315,24,low,153,4126.0,4,8,7,1,EasyPaisa,29,1,4,1,N,1,1,0,synthetic_PK_calibrated
29,male,Gujranwala,urban,7,2,rent,Home-based worker,5.1,0,232848,home_repair,105022,21.1,0.451,9,very_low,110,1539.0,6,6,2,0,None,0,0,2,1,N,1,1,0,synthetic_PK_calibrated
37,male,Faisalabad,urban,5,2,rent,Domestic worker,10.4,0,212340,livestock,131378,27.7,0.619,9,very_low,83,1161.0,5,7,3,1,SadaPay,28,0,4,0,N,2,0,1,synthetic_PK_calibrated
48,female,Karachi,urban,2,0,rent,Daily wage laborer,3.6,0,279720,working_capital,33401,29.3,0.119,9,very_low,60,839.0,5,7,3,0,None,0,0,3,0,N,2,1,0,synthetic_PK_calibrated
33,male,Lahore,urban,3,0,family_home,Self-employed electrician,0.8,0,706248,livestock,101682,33.0,0.144,9,middle,290,13218.0,8,4,6,1,EasyPaisa,16,1,0,1,N,0,0,0,synthetic_PK_calibrated
27,female,Gujranwala,urban,2,0,family_home,Daily wage laborer,6.9,0,346596,equipment_purchase,118610,30.4,0.342,18,very_low,95,1329.0,6,6,5,1,EasyPaisa,28,1,3,0,N,1,0,0,synthetic_PK_calibrated
40,male,Karachi,urban,6,2,family_home,Construction worker,4.5,1,247872,medical_emergency,44266,35.3,0.179,6,low,130,3506.0,4,8,5,0,None,0,1,3,0,N,3,0,0,synthetic_PK_calibrated
54,male,Gujranwala,urban,7,4,rent,Daily wage laborer,5.1,0,322152,equipment_purchase,80864,35.9,0.251,6,very_low,76,1063.0,5,7,3,1,EasyPaisa,17,1,1,0,N,1,1,0,synthetic_PK_calibrated
21,female,Karachi,urban,8,6,own,Domestic worker,5.2,0,280080,medical_emergency,113712,35.1,0.406,12,very_low,95,1329.0,6,6,6,1,SadaPay,28,1,3,0,N,1,0,0,synthetic_PK_calibrated
34,female,Rahim Yar Khan,rural_adjacent,4,1,family_home,Street food vendor,0.5,1,337032,medical_emergency,64317,21.8,0.191,9,low,124,3344.0,6,6,4,0,None,0,1,4,0,Y,1,1,1,synthetic_PK_calibrated
25,female,Sialkot,peri_urban,3,0,rent,Small shopkeeper,2.2,0,686832,equipment_purchase,93366,29.4,0.136,9,lower_middle,185,7302.0,10,2,9,0,None,0,1,3,0,Y,0,1,0,synthetic_PK_calibrated
36,male,Gujranwala,urban,6,0,family_home,Construction worker,7.3,1,327456,education,129908,34.1,0.397,24,low,170,4585.0,6,6,3,0,None,0,0,4,0,Y,3,1,0,synthetic_PK_calibrated
51,male,Rahim Yar Khan,rural_adjacent,4,2,rent,Daily wage laborer,0.6,0,361260,equipment_purchase,86096,33.5,0.238,12,very_low,56,783.0,7,5,0,1,JazzCash,14,1,4,0,Y,1,0,0,synthetic_PK_calibrated
27,female,Rawalpindi,urban,6,1,own,Home-based worker,12.1,0,259548,livestock,49310,32.8,0.19,12,very_low,76,1063.0,6,6,9,1,SadaPay,14,1,2,0,N,1,1,0,synthetic_PK_calibrated
23,male,Bahawalpur,rural_adjacent,2,0,family_home,Domestic worker,1.3,0,338436,working_capital,131193,21.8,0.388,18,very_low,86,1203.0,3,9,2,1,JazzCash,9,1,5,0,Y,1,0,1,synthetic_PK_calibrated
36,male,Peshawar,peri_urban,2,0,family_home,Motorcycle mechanic,9.3,0,586260,inventory_purchase,104354,28.2,0.178,18,lower_middle,187,7381.0,3,9,6,0,None,0,0,3,1,N,2,1,1,synthetic_PK_calibrated
53,male,Rahim Yar Khan,rural_adjacent,7,2,rent,Street food vendor,0.8,1,414708,inventory_purchase,134406,26.9,0.324,12,low,158,4261.0,5,7,3,1,JazzCash,10,1,5,1,Y,3,0,1,synthetic_PK_calibrated
23,male,Rahim Yar Khan,rural_adjacent,2,0,rent,Small shopkeeper,21.4,0,635028,working_capital,92420,33.9,0.146,12,lower_middle,194,7657.0,10,2,8,1,JazzCash,8,1,2,0,N,2,0,0,synthetic_PK_calibrated
28,female,Karachi,urban,7,1,own,Home-based worker,2.3,0,292908,inventory_purchase,68705,30.9,0.235,12,very_low,82,1147.0,9,3,6,1,EasyPaisa,17,1,4,0,N,2,1,0,synthetic_PK_calibrated
50,male,Faisalabad,urban,3,0,family_home,Fruit/veg cart,6.5,0,330192,education,133801,20.8,0.405,18,very_low,107,1497.0,8,4,4,1,EasyPaisa,33,1,4,0,Y,1,0,0,synthetic_PK_calibrated
53,male,Multan,peri_urban,3,0,own,Street food vendor,3.0,1,408492,livestock,101320,26.5,0.248,18,low,106,2859.0,4,8,4,0,None,0,1,1,0,Y,2,0,1,synthetic_PK_calibrated
35,male,Bahawalpur,rural_adjacent,6,3,family_home,Rickshaw/bike driver,0.5,0,284592,education,84091,31.3,0.295,18,low,198,5340.0,2,10,3,0,None,0,1,4,0,Y,2,1,1,synthetic_PK_calibrated
28,female,Rawalpindi,urban,3,1,rent,Fruit/veg cart,2.2,0,329592,medical_emergency,13086,20.4,0.04,6,very_low,111,1553.0,3,9,3,0,None,0,1,3,0,N,0,0,0,synthetic_PK_calibrated
55,male,Rawalpindi,urban,6,0,rent,Self-employed electrician,8.9,0,540108,medical_emergency,75272,23.2,0.139,24,middle,390,17776.0,9,3,6,1,SadaPay,30,1,3,1,N,1,1,0,synthetic_PK_calibrated
44,female,Multan,peri_urban,5,1,own,Construction worker,5.3,1,302364,equipment_purchase,126918,22.8,0.42,3,low,177,4774.0,6,6,3,0,None,0,1,5,0,Y,1,1,1,synthetic_PK_calibrated
50,male,Multan,peri_urban,5,2,own,Informal factory worker,1.9,0,338808,medical_emergency,109249,23.2,0.322,6,lower_middle,230,9078.0,9,3,2,1,SadaPay,18,1,2,0,N,0,0,0,synthetic_PK_calibrated
45,female,Multan,peri_urban,2,0,family_home,Small shopkeeper,2.1,0,769476,education,102143,22.4,0.133,18,lower_middle,206,8131.0,9,3,8,1,EasyPaisa,34,0,3,0,N,3,1,0,synthetic_PK_calibrated
30,male,Lahore,urban,3,0,own,Domestic worker,2.0,0,197736,education,117239,35.5,0.593,24,very_low,103,1441.0,6,6,4,0,None,0,0,5,0,Y,0,0,1,synthetic_PK_calibrated
38,male,Karachi,urban,7,5,rent,Rickshaw/bike driver,4.4,0,543204,equipment_purchase,119688,29.1,0.22,3,low,152,4099.0,5,7,5,1,JazzCash,31,0,3,0,N,2,0,0,synthetic_PK_calibrated
24,male,Lahore,urban,2,0,own,Self-employed electrician,1.9,0,732636,medical_emergency,74830,29.1,0.102,18,middle,342,15588.0,10,2,9,0,None,0,1,2,0,N,1,0,0,synthetic_PK_calibrated
55,male,Karachi,urban,5,2,rent,Daily wage laborer,5.5,0,332196,working_capital,39734,23.9,0.12,6,very_low,56,783.0,7,5,2,1,JazzCash,7,1,4,0,N,3,0,0,synthetic_PK_calibrated
54,male,Peshawar,peri_urban,6,0,rent,Home-based worker,4.7,0,290112,home_repair,80593,30.8,0.278,3,very_low,110,1539.0,4,8,1,1,NayaPay,9,1,3,0,N,3,1,0,synthetic_PK_calibrated
31,male,Lahore,urban,6,4,family_home,Domestic worker,4.2,0,220956,livestock,97185,31.7,0.44,6,very_low,102,1427.0,6,6,3,1,NayaPay,32,1,2,1,Y,0,1,0,synthetic_PK_calibrated
54,male,Rahim Yar Khan,rural_adjacent,7,2,own,Street food vendor,1.3,1,432348,medical_emergency,20646,20.1,0.048,6,low,215,5799.0,6,6,5,0,None,0,1,3,1,Y,0,0,1,synthetic_PK_calibrated
40,female,Multan,peri_urban,2,0,own,Informal factory worker,5.5,0,346656,education,114796,26.8,0.331,18,lower_middle,220,8683.0,7,5,5,0,None,0,1,1,0,N,1,1,0,synthetic_PK_calibrated
56,male,Peshawar,peri_urban,2,0,own,Rickshaw/bike driver,2.6,0,399912,education,125179,32.4,0.313,9,low,137,3695.0,5,7,4,1,EasyPaisa,5,1,4,1,N,0,0,0,synthetic_PK_calibrated
56,female,Lahore,urban,4,1,rent,Domestic worker,1.0,0,212724,home_repair,21722,20.6,0.102,3,very_low,95,1329.0,1,11,3,1,NayaPay,28,1,3,0,Y,3,0,0,synthetic_PK_calibrated
27,male,Multan,peri_urban,4,1,family_home,Rickshaw/bike driver,0.5,0,321648,working_capital,73517,26.9,0.229,9,low,146,3938.0,8,4,5,1,NayaPay,17,1,4,1,N,1,0,0,synthetic_PK_calibrated
54,male,Karachi,urban,3,0,family_home,Rickshaw/bike driver,0.5,0,445404,home_repair,36131,28.9,0.081,3,low,143,3857.0,5,7,4,0,None,0,0,4,0,Y,1,0,1,synthetic_PK_calibrated
51,female,Rawalpindi,urban,2,0,rent,Informal factory worker,0.5,0,403512,working_capital,18763,24.1,0.046,3,lower_middle,243,9591.0,8,4,3,1,SadaPay,12,1,2,0,N,3,0,0,synthetic_PK_calibrated
46,male,Multan,peri_urban,3,0,family_home,Small shopkeeper,1.1,0,639624,medical_emergency,46842,24.0,0.073,9,lower_middle,302,11920.0,6,6,6,1,EasyPaisa,28,1,2,0,N,1,0,0,synthetic_PK_calibrated
28,male,Lahore,urban,2,0,family_home,Self-employed electrician,6.4,0,541440,home_repair,102157,23.1,0.189,6,middle,399,18186.0,5,7,9,0,None,0,1,2,1,N,3,0,0,synthetic_PK_calibrated
27,female,Gujranwala,urban,5,3,family_home,Small farmer,2.2,1,342360,working_capital,52182,23.9,0.152,18,lower_middle,240,9473.0,8,4,5,0,None,0,1,2,0,N,3,0,0,synthetic_PK_calibrated
46,male,Rawalpindi,urban,4,2,rent,Construction worker,8.4,1,256320,home_repair,54823,19.9,0.214,3,low,111,2994.0,2,10,8,0,None,0,0,3,0,Y,0,1,1,synthetic_PK_calibrated
42,female,Rawalpindi,urban,2,0,rent,Daily wage laborer,0.5,0,216396,working_capital,48671,23.4,0.225,18,very_low,115,1609.0,4,8,2,1,JazzCash,9,1,5,0,Y,1,0,1,synthetic_PK_calibrated
21,male,Lahore,urban,3,0,rent,Daily wage laborer,0.5,0,351156,medical_emergency,110209,35.9,0.314,3,very_low,88,1231.0,7,5,3,0,None,0,0,3,0,Y,0,0,0,synthetic_PK_calibrated
35,female,Rawalpindi,urban,7,4,family_home,Small shopkeeper,0.5,0,665364,medical_emergency,87306,26.9,0.131,24,lower_middle,239,9433.0,8,4,8,1,SadaPay,20,1,3,0,N,2,0,0,synthetic_PK_calibrated
53,male,Sialkot,peri_urban,3,0,own,Street food vendor,1.4,1,407604,working_capital,122177,28.7,0.3,3,low,111,2994.0,6,6,5,1,EasyPaisa,15,1,4,0,N,2,0,0,synthetic_PK_calibrated
55,male,Bahawalpur,rural_adjacent,4,0,rent,Motorcycle mechanic,17.3,0,385452,medical_emergency,141361,30.5,0.367,6,lower_middle,305,12038.0,6,6,6,0,None,0,1,1,0,N,2,0,0,synthetic_PK_calibrated
48,female,Bahawalpur,rural_adjacent,3,1,rent,Self-employed electrician,7.1,0,385440,equipment_purchase,40571,36.0,0.105,3,middle,336,15315.0,8,4,3,0,None,0,1,3,0,N,1,0,0,synthetic_PK_calibrated
44,male,Karachi,urban,7,2,rent,Home-based worker,1.1,0,273432,livestock,14903,29.0,0.055,24,very_low,60,839.0,9,3,3,0,None,0,1,3,0,N,0,1,0,synthetic_PK_calibrated
42,female,Rahim Yar Khan,rural_adjacent,7,1,rent,Rickshaw/bike driver,0.5,0,279696,education,134412,34.4,0.481,12,low,202,5448.0,6,6,2,1,SadaPay,3,1,3,0,N,1,0,1,synthetic_PK_calibrated
47,male,Lahore,urban,8,2,family_home,Daily wage laborer,1.0,0,350748,working_capital,126317,34.2,0.36,9,very_low,99,1385.0,4,8,7,0,None,0,1,3,0,Y,1,0,1,synthetic_PK_calibrated
26,male,Rawalpindi,urban,3,0,own,Street food vendor,1.8,1,353652,medical_emergency,148941,34.2,0.421,12,low,119,3209.0,9,3,3,0,None,0,1,3,1,Y,0,0,0,synthetic_PK_calibrated
29,female,Gujranwala,urban,4,1,own,Street food vendor,1.5,1,462936,education,105887,25.3,0.229,18,low,167,4504.0,5,7,4,0,None,0,0,4,0,N,1,1,0,synthetic_PK_calibrated
55,female,Faisalabad,urban,6,2,own,Small shopkeeper,3.8,0,352788,home_repair,74726,29.3,0.212,6,lower_middle,280,11052.0,9,3,6,0,None,0,1,2,1,N,1,0,0,synthetic_PK_calibrated
29,male,Rahim Yar Khan,rural_adjacent,4,0,family_home,Domestic worker,1.2,0,269544,working_capital,40391,31.5,0.15,3,very_low,63,881.0,4,8,3,0,None,0,0,5,0,Y,1,0,1,synthetic_PK_calibrated
44,male,Gujranwala,urban,8,3,rent,Self-employed electrician,2.3,0,739368,medical_emergency,80769,26.0,0.109,3,middle,310,14130.0,9,3,6,1,EasyPaisa,22,1,3,1,N,2,0,0,synthetic_PK_calibrated
50,male,Peshawar,peri_urban,8,0,own,Daily wage laborer,16.8,0,268224,livestock,107125,28.7,0.399,18,very_low,111,1553.0,6,6,4,1,NayaPay,33,1,4,0,Y,3,0,1,synthetic_PK_calibrated
46,male,Rawalpindi,urban,3,1,rent,Street food vendor,15.9,1,498396,equipment_purchase,66549,35.0,0.134,9,low,218,5879.0,6,6,2,0,None,0,1,4,0,N,3,1,1,synthetic_PK_calibrated
46,male,Gujranwala,urban,7,2,family_home,Motorcycle mechanic,1.2,0,443676,home_repair,70317,24.0,0.158,24,lower_middle,316,12473.0,4,8,8,0,None,0,0,2,0,N,1,0,0,synthetic_PK_calibrated
36,male,Peshawar,peri_urban,4,1,own,Informal factory worker,11.8,0,314508,medical_emergency,145290,24.2,0.462,24,lower_middle,253,9986.0,8,4,6,0,None,0,1,3,0,N,1,0,1,synthetic_PK_calibrated
24,male,Rawalpindi,urban,2,0,family_home,Rickshaw/bike driver,1.7,0,420720,working_capital,88087,29.9,0.209,24,low,203,5475.0,7,5,5,0,None,0,1,2,0,N,1,0,1,synthetic_PK_calibrated
37,male,Gujranwala,urban,3,1,family_home,Street food vendor,3.6,1,419148,home_repair,6844,29.8,0.016,24,low,105,2832.0,5,7,5,0,None,0,1,3,0,N,3,1,0,synthetic_PK_calibrated
27,male,Rawalpindi,urban,2,0,rent,Home-based worker,6.4,0,166776,home_repair,19787,18.7,0.119,6,very_low,111,1553.0,3,9,4,0,None,0,0,3,0,N,0,1,0,synthetic_PK_calibrated
37,male,Karachi,urban,4,0,rent,Home-based worker,9.4,0,325104,education,96991,18.9,0.298,6,very_low,111,1553.0,6,6,1,0,None,0,0,2,0,Y,0,0,1,synthetic_PK_calibrated
47,male,Faisalabad,urban,5,0,family_home,Construction worker,6.1,1,378948,education,46525,20.4,0.123,12,low,217,5852.0,3,9,2,0,None,0,0,4,0,Y,0,0,1,synthetic_PK_calibrated
42,male,Karachi,urban,7,4,own,Home-based worker,1.2,0,159996,home_repair,87561,20.9,0.547,3,very_low,62,867.0,10,2,5,0,None,0,1,3,0,Y,3,0,0,synthetic_PK_calibrated
44,male,Sialkot,peri_urban,6,2,own,Daily wage laborer,2.7,0,314724,home_repair,125791,18.3,0.4,18,very_low,99,1385.0,6,6,2,1,NayaPay,34,1,4,0,N,3,0,0,synthetic_PK_calibrated
34,female,Rawalpindi,urban,8,1,family_home,Construction worker,2.1,1,459804,inventory_purchase,8101,24.6,0.018,12,low,149,4019.0,5,7,5,1,SadaPay,15,0,4,0,N,3,1,0,synthetic_PK_calibrated
20,male,Lahore,urban,8,4,own,Street food vendor,3.6,1,489624,home_repair,47417,25.2,0.097,24,low,135,3641.0,6,6,4,1,SadaPay,15,1,2,0,N,2,0,0,synthetic_PK_calibrated
39,male,Rawalpindi,urban,8,2,family_home,Rickshaw/bike driver,2.5,0,506736,education,47120,30.1,0.093,9,low,114,3075.0,3,9,8,0,None,0,1,4,0,Y,3,1,0,synthetic_PK_calibrated
20,male,Lahore,urban,7,1,rent,Small farmer,15.3,1,585156,working_capital,138142,34.5,0.236,12,lower_middle,189,7460.0,6,6,6,1,JazzCash,18,0,2,1,N,0,0,1,synthetic_PK_calibrated
47,female,Bahawalpur,rural_adjacent,3,0,family_home,Small shopkeeper,7.1,0,891876,equipment_purchase,31527,30.5,0.035,24,lower_middle,252,9946.0,9,3,6,1,NayaPay,16,1,3,0,Y,2,0,1,synthetic_PK_calibrated
28,male,Lahore,urban,3,1,rent,Home-based worker,0.8,0,335904,inventory_purchase,36354,29.6,0.108,12,very_low,118,1651.0,9,3,4,1,JazzCash,5,1,3,0,N,2,1,0,synthetic_PK_calibrated
27,male,Bahawalpur,rural_adjacent,8,2,family_home,Daily wage laborer,4.4,0,251364,medical_emergency,103264,35.1,0.411,24,very_low,108,1511.0,5,7,3,0,None,0,1,1,0,N,0,0,0,synthetic_PK_calibrated
51,male,Gujranwala,urban,7,5,rent,Street food vendor,0.5,1,336780,livestock,89164,35.2,0.265,24,low,176,4747.0,7,5,4,1,JazzCash,14,1,3,0,N,2,0,0,synthetic_PK_calibrated
24,male,Gujranwala,urban,3,0,family_home,Fruit/veg cart,5.6,0,234012,education,48347,24.9,0.207,12,very_low,109,1525.0,7,5,5,1,NayaPay,33,1,4,0,N,3,0,0,synthetic_PK_calibrated
25,female,Bahawalpur,rural_adjacent,8,1,family_home,Fruit/veg cart,4.6,0,391560,livestock,101931,24.0,0.26,3,very_low,81,1133.0,2,10,4,0,None,0,1,2,0,N,2,1,0,synthetic_PK_calibrated
56,female,Karachi,urban,5,1,own,Small shopkeeper,3.1,0,708864,medical_emergency,70200,18.2,0.099,18,lower_middle,291,11486.0,11,1,8,0,None,0,1,3,0,N,1,0,0,synthetic_PK_calibrated
54,male,Rawalpindi,urban,8,3,rent,Daily wage laborer,9.3,0,378300,home_repair,74498,27.8,0.197,24,very_low,64,895.0,3,9,5,1,NayaPay,26,0,3,0,N,0,0,0,synthetic_PK_calibrated
25,male,Peshawar,peri_urban,5,3,rent,Home-based worker,0.5,0,174876,medical_emergency,14109,27.2,0.081,6,very_low,53,741.0,5,7,3,1,SadaPay,11,1,2,0,N,2,0,0,synthetic_PK_calibrated
53,male,Multan,peri_urban,7,4,rent,Fruit/veg cart,7.6,0,300504,medical_emergency,24589,29.3,0.082,18,very_low,83,1161.0,6,6,1,0,None,0,1,2,1,N,0,0,0,synthetic_PK_calibrated
32,male,Rawalpindi,urban,2,0,rent,Small shopkeeper,2.9,0,808548,education,64937,21.2,0.08,18,lower_middle,293,11565.0,9,3,6,0,None,0,1,3,0,Y,2,0,1,synthetic_PK_calibrated
40,male,Faisalabad,urban,3,1,rent,Street food vendor,1.6,1,398424,working_capital,83393,35.3,0.209,12,low,131,3533.0,6,6,4,1,EasyPaisa,2,0,2,0,N,2,1,1,synthetic_PK_calibrated
33,male,Lahore,urban,4,0,own,Daily wage laborer,0.5,0,272580,equipment_purchase,85249,33.9,0.313,24,very_low,56,783.0,4,8,4,0,None,0,0,4,0,N,1,0,0,synthetic_PK_calibrated
35,male,Gujranwala,urban,4,1,rent,Daily wage laborer,5.1,0,291072,equipment_purchase,35375,29.3,0.122,18,very_low,78,1091.0,4,8,6,0,None,0,1,3,0,N,3,0,1,synthetic_PK_calibrated
24,female,Gujranwala,urban,6,2,own,Daily wage laborer,5.6,0,300048,inventory_purchase,113169,35.8,0.377,12,very_low,105,1469.0,6,6,4,0,None,0,1,3,0,Y,0,1,1,synthetic_PK_calibrated
55,male,Gujranwala,urban,8,0,family_home,Daily wage laborer,11.7,0,288612,medical_emergency,63263,33.8,0.219,9,very_low,95,1329.0,6,6,4,0,None,0,1,1,0,N,2,0,0,synthetic_PK_calibrated
56,male,Multan,peri_urban,8,0,family_home,Construction worker,0.6,1,254472,education,53993,27.4,0.212,18,low,137,3695.0,4,8,4,0,None,0,1,5,0,N,3,0,1,synthetic_PK_calibrated
55,male,Sialkot,peri_urban,4,0,rent,Construction worker,0.9,1,276144,equipment_purchase,149909,20.9,0.543,12,low,170,4585.0,2,10,2,0,None,0,1,4,0,Y,0,0,1,synthetic_PK_calibrated
31,female,Gujranwala,urban,6,2,rent,Daily wage laborer,2.0,0,230160,livestock,129420,35.9,0.562,3,very_low,54,755.0,4,8,5,1,NayaPay,16,1,3,0,N,3,0,0,synthetic_PK_calibrated
26,female,Multan,peri_urban,2,0,rent,Construction worker,0.5,1,297468,livestock,9485,35.5,0.032,18,low,211,5691.0,5,7,4,0,None,0,1,4,1,Y,0,1,0,synthetic_PK_calibrated
36,male,Faisalabad,urban,3,1,family_home,Domestic worker,3.9,0,356448,working_capital,103138,32.3,0.289,9,very_low,117,1637.0,6,6,4,1,JazzCash,14,1,4,0,N,1,0,0,synthetic_PK_calibrated
43,male,Karachi,urban,4,2,family_home,Informal factory worker,9.7,0,303480,education,105434,19.2,0.347,18,lower_middle,246,9710.0,8,4,7,1,JazzCash,15,1,2,0,N,0,0,1,synthetic_PK_calibrated
34,male,Multan,peri_urban,5,2,own,Informal factory worker,0.8,0,518256,inventory_purchase,21411,33.2,0.041,18,lower_middle,265,10460.0,6,6,5,1,NayaPay,8,1,2,1,Y,0,0,1,synthetic_PK_calibrated
55,male,Peshawar,peri_urban,5,3,rent,Street food vendor,2.1,1,242424,home_repair,92432,30.9,0.381,9,low,150,4046.0,3,9,1,1,JazzCash,31,1,4,0,Y,0,1,1,synthetic_PK_calibrated
21,male,Rawalpindi,urban,7,0,rent,Small farmer,23.0,1,452832,inventory_purchase,103531,21.9,0.229,6,lower_middle,234,9236.0,7,5,4,0,None,0,1,3,0,Y,0,1,1,synthetic_PK_calibrated
21,female,Faisalabad,urban,5,0,family_home,Self-employed electrician,8.7,0,495888,working_capital,52905,33.5,0.107,18,middle,400,18232.0,9,3,8,1,SadaPay,13,1,3,0,Y,1,0,0,synthetic_PK_calibrated
46,male,Rawalpindi,urban,6,1,rent,Construction worker,0.5,1,410232,education,65615,25.3,0.16,24,low,214,5772.0,3,9,5,0,None,0,1,2,0,N,3,1,0,synthetic_PK_calibrated
29,female,Karachi,urban,6,4,family_home,Small shopkeeper,3.6,0,700404,home_repair,91465,21.6,0.131,18,lower_middle,269,10617.0,10,2,10,0,None,0,0,1,1,Y,3,1,1,synthetic_PK_calibrated
42,male,Lahore,urban,5,3,rent,Street food vendor,0.8,1,301692,working_capital,140593,19.7,0.466,9,low,161,4342.0,5,7,4,0,None,0,1,4,0,Y,3,0,1,synthetic_PK_calibrated
24,male,Rawalpindi,urban,4,2,family_home,Informal factory worker,0.5,0,332664,home_repair,79852,34.3,0.24,6,lower_middle,238,9394.0,6,6,6,1,JazzCash,22,1,3,0,N,3,0,0,synthetic_PK_calibrated
31,female,Rahim Yar Khan,rural_adjacent,8,2,rent,Construction worker,1.2,1,392616,inventory_purchase,58535,23.1,0.149,18,low,158,4261.0,4,8,4,1,SadaPay,20,1,4,1,Y,2,1,0,synthetic_PK_calibrated
24,female,Rahim Yar Khan,rural_adjacent,8,1,own,Daily wage laborer,6.2,0,233652,equipment_purchase,116709,20.4,0.499,24,very_low,59,825.0,5,7,5,1,SadaPay,19,0,4,0,Y,1,0,1,synthetic_PK_calibrated
32,female,Gujranwala,urban,3,0,family_home,Daily wage laborer,1.0,0,314388,equipment_purchase,118572,24.0,0.377,12,very_low,86,1203.0,6,6,5,1,EasyPaisa,32,1,4,0,Y,1,0,0,synthetic_PK_calibrated
23,female,Rahim Yar Khan,rural_adjacent,5,2,rent,Domestic worker,5.5,0,229584,inventory_purchase,85481,24.2,0.372,24,very_low,97,1357.0,3,9,2,1,EasyPaisa,4,1,2,0,Y,3,1,1,synthetic_PK_calibrated
38,male,Bahawalpur,rural_adjacent,2,0,family_home,Small farmer,2.5,1,218448,inventory_purchase,83812,23.1,0.384,18,lower_middle,273,10775.0,4,8,6,1,EasyPaisa,23,0,5,0,N,3,1,0,synthetic_PK_calibrated
56,male,Bahawalpur,rural_adjacent,2,0,family_home,Small farmer,4.1,1,432696,equipment_purchase,10362,35.3,0.024,18,lower_middle,251,9907.0,4,8,7,0,None,0,0,4,0,Y,3,0,1,synthetic_PK_calibrated
50,female,Bahawalpur,rural_adjacent,6,4,own,Street food vendor,5.4,1,465504,livestock,66580,28.0,0.143,24,low,102,2751.0,4,8,2,0,None,0,1,3,0,Y,1,1,1,synthetic_PK_calibrated
47,female,Faisalabad,urban,6,4,own,Home-based worker,0.5,0,309576,home_repair,14821,33.9,0.048,9,very_low,118,1651.0,9,3,3,1,EasyPaisa,16,1,4,1,Y,1,1,0,synthetic_PK_calibrated
20,female,Karachi,urban,7,0,family_home,Informal factory worker,8.7,0,523656,education,111459,19.2,0.213,9,lower_middle,285,11249.0,5,7,2,1,SadaPay,13,1,2,0,N,2,1,0,synthetic_PK_calibrated
40,male,Lahore,urban,6,3,rent,Small shopkeeper,9.0,0,682176,home_repair,23141,31.3,0.034,12,lower_middle,252,9946.0,6,6,6,0,None,0,0,3,1,N,2,1,0,synthetic_PK_calibrated
43,male,Karachi,urban,3,0,rent,Informal factory worker,0.6,0,361704,education,125631,20.5,0.347,12,lower_middle,310,12236.0,9,3,5,0,None,0,1,4,0,N,1,1,0,synthetic_PK_calibrated
45,female,Rahim Yar Khan,rural_adjacent,3,0,family_home,Daily wage laborer,3.8,0,251160,livestock,18796,18.7,0.075,12,very_low,107,1497.0,4,8,4,0,None,0,1,3,0,Y,2,0,0,synthetic_PK_calibrated
22,male,Bahawalpur,rural_adjacent,2,0,rent,Small farmer,3.1,1,296436,livestock,105838,19.7,0.357,12,lower_middle,204,8052.0,5,7,5,1,NayaPay,21,1,4,0,Y,3,1,1,synthetic_PK_calibrated
42,male,Sialkot,peri_urban,7,4,family_home,Domestic worker,1.1,0,206376,working_capital,90148,28.3,0.437,3,very_low,71,993.0,5,7,1,0,None,0,1,3,0,Y,3,0,0,synthetic_PK_calibrated
25,male,Sialkot,peri_urban,3,1,own,Rickshaw/bike driver,3.8,0,562116,working_capital,26366,33.6,0.047,6,low,179,4828.0,5,7,4,0,None,0,1,3,0,Y,0,0,1,synthetic_PK_calibrated
44,male,Multan,peri_urban,5,2,rent,Small shopkeeper,6.3,0,457920,working_capital,55123,29.4,0.12,24,lower_middle,226,8920.0,6,6,10,1,NayaPay,26,0,3,0,N,2,0,0,synthetic_PK_calibrated
43,male,Multan,peri_urban,3,0,rent,Small shopkeeper,0.5,0,579264,medical_emergency,43682,19.5,0.075,6,lower_middle,235,9275.0,5,7,7,1,NayaPay,20,1,2,1,Y,1,0,1,synthetic_PK_calibrated
23,female,Gujranwala,urban,7,2,rent,Street food vendor,0.7,1,317460,medical_emergency,50169,21.9,0.158,12,low,196,5286.0,8,4,7,1,SadaPay,10,1,4,0,N,0,0,0,synthetic_PK_calibrated
